doc_id,domain,title,date_published,date_query,collection,tags,url,summary
"haiyan-google_41-51_w21(01)","ifrc.org","Recovery efforts move ahead two months on from Typhoon Haiyan ...","","w21[2014-04-09]","haiyan","google","https://www.ifrc.org/en/news-and-media/news-stories/asia-pacific/philippines/recovery-efforts-move-ahead-two-months-on-from-typhoon-haiyan/","On 8 November 8, <b>Typhoon Haiyan</b> tore across the Visayas region of central <br> Philippines. The storm had a devastating impact and was accompanied by a <br> deadly&nbsp;..."
"haiyan-google_41-51_w21(02)","worleyparsons.com","News | WorleyParsons responds to Typhoon Haiyan crisis","","w21[2014-04-09]","haiyan","google","http://www.worleyparsons.com/AboutUs/corporateresponsibility/news/Pages/WorleyParsonsrespondstoTyphoonHaiyancrisis.aspx","Super <b>Typhoon Haiyan</b>, one of the most powerful on record, destroyed ... When <br> the super typhoon hit over the weekend, around 270,000 people on the central&nbsp;..."
"haiyan-google_41-51_w21(03)","news.sky.com","Typhoon Haiyan: Philippines Appeal Tops £30m","","w21[2014-04-09]","haiyan","google","http://news.sky.com/story/1168916/typhoon-haiyan-philippines-appeal-tops-30m","The donations come as the death toll from <b>Typhoon Haiyan</b> was revised up to <br> 3,621, ... Sky <b>News</b>&#39; Mark Stone, at the Ormoc City ferry terminal, says most have<br> &nbsp;..."
"haiyan-google_41-51_w21(04)","fao.org","FAO - News Article: Farmers hit by Typhoon Haiyan need urgent ...","","w21[2014-04-09]","haiyan","google","http://www.fao.org/news/story/en/item/206856/icode/","19 November 2013, Rome - Hundreds of thousands of farmers in the Philippines <br> whose crops were destroyed by <b>Typhoon Haiyan</b> need urgent assistance to&nbsp;..."
"haiyan-google_41-51_w21(05)","insurancejournal.com","Philippine Typhoon Haiyan&apos;s Cost to Insurers Estimated at $300 ...","","w21[2014-04-09]","haiyan","google","http://www.insurancejournal.com/news/international/2013/11/17/311512.htm","Super <b>Typhoon Haiyan</b>, one of the strongest storms to hit land, may cost insurers <br> as much ... Haiyan slammed into central Philippines on Nov. ... Previous <b>article</b>."
"haiyan-google_41-51_w21(06)","sbs.com.au","Typhoon Haiyan: One month on | SBS News","","w21[2014-04-09]","haiyan","google","http://www.sbs.com.au/news/storystream/super-typhoon-haiyan-millions-risk","It&#39;s been a month since the Philippines was lashed by <b>Typhoon Haiyan</b>, leaving <br> more than 5700 dead, more than 1700 missing and four million people&nbsp;..."
"haiyan-google_41-51_w21(07)","theweek.co.uk","Typhoon Haiyan: how long will Philippines take to recover ...","","w21[2014-04-09]","haiyan","google","http://www.theweek.co.uk/world-news/typhoon-haiyan/56028/typhoon-haiyan-how-long-will-philippines-take-recover","<b>Typhoon Haiyan</b>: is climate change to blame? A US NAVY ... For further concise, <br> balanced comment and analysis on the week&#39;s <b>news</b>, try The Week magazine."
"haiyan-google_41-51_w21(08)","ryot.org","Typhoon Haiyan » RYOT News","","w21[2014-04-09]","haiyan","google","http://www.ryot.org/cause/typhoon-haiyan","<b>Typhoon Haiyan</b>, one of the most powerful typhoons ever recorded, slammed into <br> the Philippines Friday, potentially causing serious damage and casualties."
"haiyan-google_41-51_w21(09)","nydailynews.com","Philippine town rebuilds after Typhoon Haiyan as bodies head to ...","","w21[2014-04-09]","haiyan","google","http://www.nydailynews.com/news/world/philippine-town-rebuilds-bodies-head-mass-grave-article-1.1519762","Kevin Frayer/Getty Images Rescue workers carry a body into a mass grave in the <br> aftermath of <b>Typhoon Haiyan</b> on Saturday outside of Tacloban, Philippines."
"haiyan-google_41-51_w21(10)","preventionweb.net","Typhoon Haiyan (Yolanda) 2013 - News - Professional Resources ...","","w21[2014-04-09]","haiyan","google","http://www.preventionweb.net/english/professional/news/tags/index.php/pw:typhoonhaiyan2013/Typhoon%20Haiyan%20(Yolanda)%202013/","The Mayor of the worst-hit city of the <b>Typhoon Haiyan</b> disaster believes the city&#39;s <br> future prosperity depends on &#39;transformational development&#39; that rebuilds&nbsp;..."
"haiyan-google_51-61_w17(01)","christianpost.com","Justin Bieber, Fans Raise $3 Million for Philippines and Typhoon ...","","w17[2014-04-09]","haiyan","google","http://www.christianpost.com/news/justin-bieber-fans-raise-3-million-for-philippines-and-typhoon-haiyan-relief-efforts-112445/","Bieber, the 19-year-old Canadian crooner, pledged to inspire his fans to <br> contribute to funds that would help those affected by <b>Typhoon Haiyan</b>, which <br> displaced&nbsp;..."
"haiyan-google_51-61_w17(02)","upi.com","Philippines: Death toll from November typhoon hits 6,166 - UPI.com","","w17[2014-04-09]","haiyan","google","http://www.upi.com/Top_News/World-News/2014/01/03/Typhoon-death-toll-reaches-6166-in-Philippines/UPI-86661388773610/","<b>Typhoon Haiyan</b> killed at least 6166 people and injured 28626 others in the <br> Philippines in November, the government said Friday."
"haiyan-google_51-61_w17(03)","ada.org","ADA, ADA Foundation and members of dental industry provide ...","","w17[2014-04-09]","haiyan","google","http://www.ada.org/news/9462.aspx","For <b>Typhoon Haiyan</b> relief, write &quot;Philippines&quot; in the memo field of remitted ... also <br> announced plans to provide relief support, as ADA <b>News</b> reported online Nov."
"haiyan-google_51-61_w17(04)","ncnnews.com","Metro Manila District pledges 10 boats for Typhoon Haiyan relief ...","","w17[2014-04-09]","haiyan","google","http://www.ncnnews.com/nphweb/html/ncn/article.jsp?id=10013505","Nazarene Communications Network <b>News</b> ... Super <b>Typhoon Haiyan</b>, locally <br> known as Yolanda, struck the central Philippines on November 8, leaving an&nbsp;..."
"haiyan-google_51-61_w17(05)","ldschurchnews.com","LDS Church News - Response to Typhoon Haiyan by the numbers","","w17[2014-04-09]","haiyan","google","http://www.ldschurchnews.com/articles/64457/Response-to-Typhoon-Haiyan-by-the-numbers.html","<b>Typhoon Haiyan</b> by the numbers: • 14.1 million people affected (including 25,762 <br> Church members). • 4.1 million people displaced. • 1.1 million damaged and&nbsp;..."
"haiyan-google_51-61_w17(06)","newyork.cbslocal.com","Stars Come Out To Raise Money For Victims Of Typhoon Haiyan ...","","w17[2014-04-09]","haiyan","google","http://newyork.cbslocal.com/2014/03/11/benefit-concert-held-to-support-filipino-communities-recovering-from-typhoon-haiyan/","... night, in support of Filipinos who are still working to piece their lives back <br> together in the aftermath of <b>typhoon Haiyan</b>. ... TRI-STATE <b>NEWS</b> HEADLINES."
"haiyan-google_51-61_w17(07)","newsnow.co.uk","NewsNow: Typhoon Haiyan News | Breaking News &amp; Search 24/7","","w17[2014-04-09]","haiyan","google","http://www.newsnow.co.uk/h/Hot+Topics/Typhoon+Haiyan","Read the latest <b>Typhoon Haiyan</b> headlines, all in one place, on NewsNow: the <br> one-stop shop for <b>news</b>."
"haiyan-google_51-61_w17(08)","redcross.org.uk","Millions affected by Typhoon Haiyan yet to return home","","w17[2014-04-09]","haiyan","google","http://www.redcross.org.uk/About-us/News/2014/March/Millions-affected-by-Typhoon-Haiyan-yet-to-return-home","New statistics suggest millions of people affected by <b>Typhoon Haiyan</b> are unable <br> to go ... Enter your email address below to receive the latest Red Cross <b>news</b>."
"haiyan-google_51-61_w17(09)","ucanews.com","Philippine president&apos;s Typhoon Haiyan apology falls flat ucanews.com","","w17[2014-04-09]","haiyan","google","http://www.ucanews.com/news/philippine-presidents-typhoon-haiyan-apology-falls-flat/70491","Philippine president&#39;s <b>Typhoon Haiyan</b> apology falls flat . Critics say Aquino <br> needs to come up with actions not words."
"haiyan-google_51-61_w17(10)","france24.com","WEB NEWS - Philippines: Typhoon Haiyan victims complain about ...","","w17[2014-04-09]","haiyan","google","http://www.france24.com/en/20140122-philippines-controversy-typhoon-haiyan-victims-rehouse/","Coming up in this edition: controversy in the Philippines over efforts to rehouse <br> victims of <b>typhoon Haiyan</b>; athletes worldwide take to the web in the run up to the<br> &nbsp;..."
"haiyan-google_51-61_w18(01)","ibtimes.com","The philippines after typhoon haiyan: fastest q4 gdp growth in asia ...","","w18[2014-04-09]","haiyan","google","http://www.ibtimes.com/philippines-after-typhoon-haiyan-fastest-q4-gdp-growth-asia-after-china-1551846","Despite suffering the devastating <b>Typhoon Haiyan</b>, the Philippines economy <br> remained robust in the last quarter of 2013. ... Business <b>news</b>. Wednesday, April <br> 09&nbsp;..."
"haiyan-google_51-61_w18(02)","scmp.com","Philippine coconut oil exports fall 35pc after super typhoon Haiyan ...","","w18[2014-04-09]","haiyan","google","http://www.scmp.com/news/asia/article/1446091/super-typhoon-haiyan-hits-philippine-coconut-oil-exports","<b>Typhoon Haiyan</b>, one of the strongest storms ever recorded, struck the <br> Philippines in November 2013 with winds of .... After reading this <b>article</b>, people <br> also read."
"haiyan-google_51-61_w18(03)","helpageusa.org","Older People Disproportionately Affected by Typhoon Haiyan | News ...","","w18[2014-04-09]","haiyan","google","http://www.helpageusa.org/newsroom/news/older-people-disproportionately-affected-by-typhoon-haiyan/","HelpAge International&#39;s analysis of the latest data from the Philippines suggests <br> that almost two fifths of people killed by <b>Typhoon Haiyan</b> were over the age of 60<br> &nbsp;..."
"haiyan-google_51-61_w18(04)","devex.com","International Development News | DfID&apos;s response to Typhoon ...","","w18[2014-04-09]","haiyan","google","https://www.devex.com/news/dfids-response-to-typhoon-haiyan-opportunities-for-future-humanitarian-crises-83013","A beneficiary of U.K.-funded humanitarian supplies, which was distributed by a <br> consortium of NGOs in Leyte, one of the hardest hit areas of <b>Typhoon Haiyan</b> in&nbsp;..."
"haiyan-google_51-61_w18(05)","helpage.org","Typhoon Haiyan, three months on: Aid reaches 50,000 people ...","","w18[2014-04-09]","haiyan","google","http://www.helpage.org/newsroom/latest-news/typhoon-haiyan-three-months-on-aid-reaches-50000-people/","Home | Newsroom | Latest <b>news</b> | <b>Typhoon Haiyan</b>, three months on: Aid reaches <br> ... Almost 40% of people killed by <b>Typhoon Haiyan</b> were over the age of 60&nbsp;..."
"haiyan-google_51-61_w18(06)","gov.uk","UK pledges longer term support after Typhoon Haiyan - Press ...","","w18[2014-04-09]","haiyan","google","https://www.gov.uk/government/news/uk-pledges-longer-term-support-after-typhoon-haiyan","Longer term British support will help rebuild homes in the Philippines and get <br> people back into jobs, International Development Secretary Justine Greening&nbsp;..."
"haiyan-google_51-61_w18(07)","japantimes.co.jp","Philippines publicly thanks Japan, other nations for Typhoon Haiyan ...","","w18[2014-04-09]","haiyan","google","http://www.japantimes.co.jp/news/2014/02/10/national/philippines-publicly-thanks-japan-other-nations-for-typhoon-haiyan-support/","Philippines publicly thanks Japan, other nations for <b>Typhoon Haiyan</b> support. <br> Kyodo. Feb 10, 2014. <b>Article</b> history. Online: Feb 10, 2014; Print: Feb 11, 2014&nbsp;..."
"haiyan-google_51-61_w18(08)","nytimes.com","Kerry Calls Typhoon a Warning of Climate Change - NYTimes.com","2013-12-18","w18[2014-04-09]","haiyan","google","http://www.nytimes.com/2013/12/19/world/asia/typhoon-haiyan-philippines-aid.html","Pictures of <b>Typhoon Haiyan&#39;s</b> Wrath ... Follow @nytimesworld for international <br> breaking <b>news</b> and headlines. Twitter List: Reporters and Editors. “No words can<br> &nbsp;..."
"haiyan-google_51-61_w18(09)","ada.org","ADA and ADA Foundation efforts underway to provide Typhoon ...","","w18[2014-04-09]","haiyan","google","http://www.ada.org/news/9406.aspx","For <b>Typhoon Haiyan</b> relief, write &quot;Philippines&quot; in the memo field of remitted <br> checks. Funds not used ... &quot;As soon as they heard the <b>news</b>, they took off,&quot; she <br> said."
"haiyan-google_51-61_w18(10)","myfoxatlanta.com","How you can help Typhoon Haiyan recovery efforts - Atlanta News ...","","w18[2014-04-09]","haiyan","google","http://www.myfoxatlanta.com/story/23936775/how-you-can-help-typhoon-haiyan-recovery-efforts","A massive <b>typhoon</b> has left the Philippines ravaged. Thousands of people have <br> been killed and more than 300000 residents have been left homeless as a result<br> &nbsp;..."
"haiyan-google_51-61_w19(01)","mercurynews.com","Local students and teachers raise funds and awareness for Typhoon ...","2014-01-28T18:04:52-0700","w19[2014-04-09]","haiyan","google","http://www.mercurynews.com/pacifica/ci_25012818/local-students-and-teachers-raise-funds-and-awareness","On November 8, 2013, <b>Typhoon Haiyan</b>, known as Typhoon Yolanda in the <br> Philippines, ripped across the central Philippines, leaving heartbreak and <br> tragedy in&nbsp;..."
"haiyan-google_51-61_w19(02)","bbc.com","Typhoon Haiyan: how kids in the Philippines are coping","2013/12/03 13:10:05","w19[2014-04-09]","haiyan","google","http://www.bbc.com/newsround/25129842","Surviving <b>Typhoon Haiyan</b> - watch the full programme. Leah&#39;s been to the <br> Philippines to find out how children there are coping following one of the most <br> powerful storms ever, <b>Typhoon Haiyan</b>. .... Watch: The week&#39;s weirdest <b>news</b> <br> stories."
"haiyan-google_51-61_w19(03)","national.deseretnews.com","Americans may be acting stingy in the wake of Typhoon Haiyan ...","2013-11-29","w19[2014-04-09]","haiyan","google","http://national.deseretnews.com/article/680/Americans-may-be-acting-stingy-in-the-wake-of-Typhoon-Haiyan.html","Just 32 percent of Americans said they are following <b>news</b> closely out of the <br> Philippines about <b>Typhoon Haiyan</b>. That compares unfavorably to 60 percent <br> closely&nbsp;..."
"haiyan-google_51-61_w19(04)","news.yahoo.com","Aerial view of aftermath of Typhoon Haiyan | Watch the video ...","","w19[2014-04-09]","haiyan","google","http://news.yahoo.com/video/aerial-view-aftermath-typhoon-haiyan-213352240.html","Watch the video Aerial view of aftermath of <b>Typhoon Haiyan</b> on Yahoo <b>News</b> . <br> Emergency relief efforts are underway amid the devastation caused by Typhoon<br> &nbsp;..."
"haiyan-google_51-61_w19(05)","channelnewsasia.com","Video 1.5m Typhoon Haiyan victims to benefit from S&apos;pore donations","","w19[2014-04-09]","haiyan","google","http://www.channelnewsasia.com/news/asiapacific/1-5m-typhoon-haiyan/1058552.html","Some 1.5 million people, whose lives were devastated by <b>Typhoon Haiyan</b> in <br> November, are expected to ... File photo: A survivor of <b>Typhoon Haiyan</b> washes <br> clothes in front of her tent, used as a temporary shelter along the ... SOCIAL <br> <b>NEWS</b>."
"haiyan-google_51-61_w19(06)","ibtimes.com","The philippines after typhoon haiyan: fastest q4 gdp growth in asia ...","","w19[2014-04-09]","haiyan","google","http://www.ibtimes.com/philippines-after-typhoon-haiyan-fastest-q4-gdp-growth-asia-after-china-1551846","Despite suffering the devastating <b>Typhoon Haiyan</b>, the Philippines economy <br> remained robust in the last quarter of 2013. ... Business <b>news</b>. Wednesday, April <br> 09&nbsp;..."
"haiyan-google_51-61_w19(07)","scmp.com","Philippine coconut oil exports fall 35pc after super typhoon Haiyan ...","","w19[2014-04-09]","haiyan","google","http://www.scmp.com/news/asia/article/1446091/super-typhoon-haiyan-hits-philippine-coconut-oil-exports","<b>Typhoon Haiyan</b>, one of the strongest storms ever recorded, struck the <br> Philippines in November 2013 with winds of .... After reading this <b>article</b>, people <br> also read."
"haiyan-google_51-61_w19(08)","helpageusa.org","Older People Disproportionately Affected by Typhoon Haiyan | News ...","","w19[2014-04-09]","haiyan","google","http://www.helpageusa.org/newsroom/news/older-people-disproportionately-affected-by-typhoon-haiyan/","HelpAge International&#39;s analysis of the latest data from the Philippines suggests <br> that almost two fifths of people killed by <b>Typhoon Haiyan</b> were over the age of 60<br> &nbsp;..."
"haiyan-google_51-61_w19(09)","helpage.org","Typhoon Haiyan, three months on: Aid reaches 50,000 people ...","","w19[2014-04-09]","haiyan","google","http://www.helpage.org/newsroom/latest-news/typhoon-haiyan-three-months-on-aid-reaches-50000-people/","Home | Newsroom | Latest <b>news</b> | <b>Typhoon Haiyan</b>, three months on: Aid reaches <br> ... Almost 40% of people killed by <b>Typhoon Haiyan</b> were over the age of 60&nbsp;..."
"haiyan-google_51-61_w19(10)","devex.com","International Development News | DfID&apos;s response to Typhoon ...","","w19[2014-04-09]","haiyan","google","https://www.devex.com/news/dfids-response-to-typhoon-haiyan-opportunities-for-future-humanitarian-crises-83013","A beneficiary of U.K.-funded humanitarian supplies, which was distributed by a <br> consortium of NGOs in Leyte, one of the hardest hit areas of <b>Typhoon Haiyan</b> in&nbsp;..."
"haiyan-google_51-61_w20(01)","hiphopdx.com","Rihanna &amp; Robinson Cano Promote Typhoon Haiyan Relief Effort ...","","w20[2014-04-09]","haiyan","google","http://www.hiphopdx.com/index/news/id.26458/title.rihanna-robinson-cano-promote-typhoon-haiyan-relief-effort","Home &gt; <b>News</b> &gt; Rihanna &amp; Robinson Cano Promote <b>Typhoon Haiyan</b> Relief ... <br> Rihanna, Robinson Cano and more pitch in to help victims of <b>Typhoon Haiyan</b>."
"haiyan-google_51-61_w20(02)","wmo.int","Typhoon Committee Workshop Focuses on Haiyan","","w20[2014-04-09]","haiyan","google","https://www.wmo.int/pages/mediacentre/news/TyphoonCommitteeWorkshopFocusesonHaiyan.html","<b>News</b>. 2 December 2013. Typhoon Committee Workshop Focuses on Haiyan. <br> The impact and implications of <b>Typhoon Haiyan</b> (Yolanda) will be reviewed at the<br> &nbsp;..."
"haiyan-google_51-61_w20(03)","dailynews.com","Los Angeles chefs, bartenders raise $10,000 for Typhoon Haiyan ...","","w20[2014-04-09]","haiyan","google","http://www.dailynews.com/lifestyle/20131209/los-angeles-chefs-bartenders-raise-10000-for-typhoon-haiyan-relief-at-lalovespi","By Mariecar Mendoza, Los Angeles Daily <b>News</b>. Posted: 12/09/13, ... <b>Typhoon</b> <br> <b>Haiyan</b>, known as Yolanda in the Philippines, made landfall Nov. 8 with its 200&nbsp;..."
"haiyan-google_51-61_w20(04)","news.syr.edu","Students Organize Initiatives for Typhoon Haiyan Relief","","w20[2014-04-09]","haiyan","google","http://news.syr.edu/students-organize-initiatives-for-typhoon-haiyan-relief-35281/","On Nov. 8, <b>Typhoon Haiyan</b>, one of the strongest storms ever recorded, slammed <br> into portions of Southeast Asia, hitting the Philippines particularly hard."
"haiyan-google_51-61_w20(05)","newscientist.com","Typhoon Haiyan: baby girl death toll will rise - health - 25 November ...","","w20[2014-04-09]","haiyan","google","http://www.newscientist.com/article/dn24644-typhoon-haiyan-baby-girl-death-toll-will-rise.html","Fifteen times as many people die in the Philippines the year after a typhoon ... <br> <b>News</b> ... <b>Typhoon Haiyan</b>, the monster storm that hit the central Philippines on 8&nbsp;..."
"haiyan-google_51-61_w20(06)","billboard.com","Gin blossoms, david byrne, journey rise to benefit typhoon haiyan ...","","w20[2014-04-09]","haiyan","google","http://www.billboard.com/articles/news/5800657/typhoon-haiyan-music-benefits-gin-blossoms-journey-david-byrne","Yet since <b>Typhoon Haiyan</b> killed more than 5,000 and displaced more than 4 <br> million ... Incubus&#39; Make Yourself Foundation says it will match funds the <b>news</b> <br> site&nbsp;..."
"haiyan-google_51-61_w20(07)","europa.eu","Typhoon Haiyan: European Commission increases aid to €40 million","","w20[2014-04-09]","haiyan","google","http://europa.eu/rapid/press-release_IP-13-1264_en.htm","European Commission - Press Release details page - European Commission <br> Press release Brussels, 17 December 2013 The European Commission is <br> making&nbsp;..."
"haiyan-google_51-61_w20(08)","youtube.com","BBC News - Typhoon Haiyan: HMS Illustrious brings aid to ...","","w20[2014-04-09]","haiyan","google","http://www.youtube.com/watch?v=AeIZXEORnUk","The British aircraft carrier, HMS Illustrious has arrived in the Philippines, carrying <br> 500 tonnes of relief aid for victims of <b>Typhoon Haiyan</b>. Helicopters ar..."
"haiyan-google_51-61_w20(09)","sportsillustrated.cnn.com","Manny Pacquiao says he&apos;s borrowing to give aid after Typhoon Haiyan","","w20[2014-04-09]","haiyan","google","http://sportsillustrated.cnn.com/mma/news/20131126/manny-pacquiao-borrowing-typhoon-haiyan-aid.ap/","Fierce winds and tsunami-like storm surges from <b>Typhoon Haiyan</b>, one of the <br> strongest typhoons on record, demolished entire communities and ... Latest <b>News</b><br> ."
"haiyan-google_51-61_w20(10)","youtube.com","Channel News Asia - Typhoon Haiyan: One Month On - YouTube","","w20[2014-04-09]","haiyan","google","http://www.youtube.com/watch?v=4j_5zPLbn-I","CNA&#39;s AM Live Steven Chia, Yvonne Yong, Jack Board, and Steven Clark (CNA <br> Exec Producer) discusses Tacloban&#39;s situation one month after being hit by&nbsp;..."
"haiyan-google_51-61_w21(01)","preventionweb.net","Typhoon Haiyan (Yolanda) 2013 - News - Professional Resources ...","","w21[2014-04-09]","haiyan","google","http://www.preventionweb.net/english/professional/news/tags/index.php/pw:typhoonhaiyan2013/Typhoon%20Haiyan%20(Yolanda)%202013/","The Mayor of the worst-hit city of the <b>Typhoon Haiyan</b> disaster believes the city&#39;s <br> future prosperity depends on &#39;transformational development&#39; that rebuilds&nbsp;..."
"haiyan-google_51-61_w21(02)","mercurynews.com","Typhoon Haiyan in the Philippines also destroyed livelihoods - San ...","2013-11-27T17:38:02-0700","w21[2014-04-09]","haiyan","google","http://www.mercurynews.com/business/ci_24616284/typhoon-haiyan-philippines-also-destroyed-livelihoods","As <b>Typhoon Haiyan</b> tore across the eastern Philippines, coconut plantations <br> older than the fathers of the men who tend them were smashed like matchsticks <br> and&nbsp;..."
"haiyan-google_51-61_w21(03)","truthrevolt.org","Media Matters Laments MSM Coverage of Typhoon Haiyan Didn&apos;t ...","","w21[2014-04-09]","haiyan","google","http://www.truthrevolt.org/news/media-matters-laments-msm-coverage-typhoon-haiyan-didnt-blame-climate-change","Media <b>Coverage</b> Of Super <b>Typhoon Haiyan</b> Largely Overlooked Climate Change. <br> Less Than 5 Percent Of <b>Typhoon Haiyan Coverage</b> Mentioned Climate&nbsp;..."
"haiyan-google_51-61_w21(04)","dailymail.co.uk","Girl, 3, latest victim of Philippine&apos;s Typhoon Haiyan after hospital ...","","w21[2014-04-09]","haiyan","google","http://www.dailymail.co.uk/news/article-2508743/Girl-3-latest-victim-Philippines-Typhoon-Haiyan-hospital-unable-provide-life-support.html","A three-day-old girl has become the latest victim of <b>Typhoon Haiyan</b> because the <br> hospital she was in .... We are no longer accepting comments on this <b>article</b>."
"haiyan-google_51-61_w21(05)","thelancet.com","Typhoon Haiyan and beyond : The Lancet","","w21[2014-04-09]","haiyan","google","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(13)62415-0","The recent Super <b>Typhoon Haiyan</b>, the third category 5 typhoon to strike the <br> Philippines ... Media <b>coverage</b> of typhoons and their aftermath often focuses on <br> the&nbsp;..."
"haiyan-google_51-61_w21(06)","un.org","United Nations News Centre - Typhoon Haiyan wake-up call to ...","","w21[2014-04-09]","haiyan","google","https://www.un.org/apps/news//story.asp?NewsID=46520&Cr=haiyan&Cr1=","<b>Typhoon Haiyan</b>, which devastated the Philippines a week ago, is a wake-up call <br> for the international community to speed up efforts to fight climate change,&nbsp;..."
"haiyan-google_51-61_w21(07)","unisdr.org","Evacuation saves whole island from Typhoon Haiyan - UNISDR","","w21[2014-04-09]","haiyan","google","http://www.unisdr.org/archive/35524","“The day before, when it was clear how bad the typhoon would be, we decided to <br> evacuate all 1000 people. ... Home &middot; <b>News</b> Archive ... 500 houses destroyed by <br> <b>Typhoon Haiyan</b> saved the entire population according to a local leader who has<br> &nbsp;..."
"haiyan-google_51-61_w21(08)","pm.gc.ca","Typhoon Haiyan relief fund | Prime Minister of Canada","","w21[2014-04-09]","haiyan","google","http://pm.gc.ca/eng/news/2014/04/03/typhoon-haiyan-relief-fund","The remaining $20.59 million from the <b>Typhoon Haiyan</b> Relief Fund will be used <br> for longer-term reconstruction and disaster risk reduction ... Return to <b>news</b>&nbsp;..."
"haiyan-google_51-61_w21(09)","wizards.com","Typhoon Haiyan Charity : Daily MTG : Magic: The Gathering","","w21[2014-04-09]","haiyan","google","http://www.wizards.com/magic/magazine/article.aspx?x=mtg/daily/feature/277","here are few people who have not heard about the devastation that <b>Typhoon</b> <br> <b>Haiyan</b> wrought upon the Philippines November 8, leaving thousands without&nbsp;..."
"haiyan-google_51-61_w21(10)","scmp.com","Lessons for Hong Kong in the way typhoon Haiyan wreaked ...","","w21[2014-04-09]","haiyan","google","http://www.scmp.com/lifestyle/technology/article/1357910/lessons-hong-kong-way-typhoon-haiyan-wreaked-destruction","In the aftermath of Super <b>Typhoon Haiyan</b> devastating large swathes of the <br> Philippines, the <b>news</b> media have linked the storm&#39;s ferocity to climate change."
"haiyan-google_61-71_w17(01)","tax-news.com","Tax-News.com: Typhoon Haiyan Tax Relief Bill Passes US Congress","","w17[2014-04-09]","haiyan","google","http://www.tax-news.com/news/Typhoon_Haiyan_Tax_Relief_Bill_Passes_US_Congress_____64158.html","<b>Typhoon Haiyan</b> Tax Relief Bill Passes US Congress. by Mike Godfrey, Tax-<br> <b>News</b>.com, Washington. 27 March 2014. Both the House of Representatives and <br> the&nbsp;..."
"haiyan-google_61-71_w17(02)","usnews.com","After Haiyan, Philippines expands crop insurance - US News","","w17[2014-04-09]","haiyan","google","http://www.usnews.com/news/business/articles/2014/03/26/after-haiyan-philippines-expands-crop-insurance","CALAMBA, Philippines (AP) — The aftermath of <b>Typhoon Haiyan</b> in the <br> Philippines has added urgency to finding a solution to a longstanding problem: <br> less than&nbsp;..."
"haiyan-google_61-71_w17(03)","telegraph.co.uk","Video: Justin Bieber sings for Typhoon Haiyan victims - Telegraph","","w17[2014-04-09]","haiyan","google","http://www.telegraph.co.uk/news/newsvideo/celebrity-news-video/10512750/Justin-Bieber-sings-for-Typhoon-Haiyan-victims.html","Justin Bieber visits the Philippines to help <b>Typhoon Haiyan</b> victims, performing on <br> ... Justin Bieber sings for <b>Typhoon Haiyan</b> victims ... Celebrity <b>News</b> Video&nbsp;..."
"haiyan-google_61-71_w17(04)","express.co.uk","David Beckham plays football with Typhoon Haiyan survivors in the ...","","w17[2014-04-09]","haiyan","google","http://www.express.co.uk/news/showbiz/459760/David-Beckham-plays-football-with-Typhoon-Haiyan-survivors-in-the-Philippines","David Beckham enjoys a game of footie with <b>Typhoon Haiyan</b> survivors at <br> Filipino .... back issues and use the historic Daily Express newspaper archive. <br> <b>News</b>."
"haiyan-google_61-71_w17(05)","ldsphilanthropies.org","Mormon Volunteers Building Homes for Typhoon Haiyan Victims","","w17[2014-04-09]","haiyan","google","http://www.ldsphilanthropies.org/humanitarian-services/news-features/mormon-volunteers-building-homes-typhoon-haiyan-victims.html","VIDEO—Several months after a devastating typhoon struck the Philippines, relief <br> efforts ... <b>Typhoon Haiyan</b> struck the Philippines on 8 November 2013, destroying <br> over a .... health and happiness to entire villages. (4:32). Read More &middot; <b>ARTICLE</b>&nbsp;..."
"haiyan-google_61-71_w17(06)","news24.com","New cyclone hits victims of Typhoon Haiyan | News24","","w17[2014-04-09]","haiyan","google","http://www.news24.com/World/News/New-cyclone-hits-victims-of-Typhoon-Haiyan-20140120","New cyclone hits victims of <b>Typhoon Haiyan</b> ... Super <b>Typhoon Haiyan</b> victims sift <br> through the rubble of their destroyed homes as a military .... <b>News</b> In Your Area."
"haiyan-google_61-71_w17(07)","unfpa.org","Women&apos;s Health Critical for Recovery in Aftermath of Typhoon ...","","w17[2014-04-09]","haiyan","google","http://www.unfpa.org/public/home/news/pid/16090","UNFPA <b>News</b> ... Dr. Osotimehin visited <b>typhoon Haiyan</b>-affected areas in central <br> Philippines to raise awareness on the needs of women and girls more than a&nbsp;..."
"haiyan-google_61-71_w17(08)","stream.wsj.com","After Typhoon Haiyan - Wall Street Journal - WSJ.com","","w17[2014-04-09]","haiyan","google","http://stream.wsj.com/story/after-typhoon-haiyan/SS-2-378869/","Thousands are feared dead after <b>Typhoon Haiyan</b> hammered the Philippines <br> with fierce winds and heavy rains. ... Top Streaming <b>Coverage</b> Reverse Order."
"haiyan-google_61-71_w17(09)","pbs.org","NOVA | Haiyan&apos;s Displaced—What Now?","","w17[2014-04-09]","haiyan","google","http://www.pbs.org/wgbh/nova/earth/haiyans-displaced.html","Thousands of Filipinos made homeless by <b>Typhoon Haiyan</b> are ordered to <br> relocate. ... For more <b>coverage</b> on <b>Typhoon Haiyan</b>, visit PRI&#39;s &quot;The World.&quot;&nbsp;..."
